I
1050 Generated by WorldEditor

1      3 1 0 VTBS Bangkok Suvarnabhumi Intl
1302 city Bangkok
116  13.69082880  100.74258434  13.69038928  100.74246758
120 Linear Feature 111
111  13.69213123  100.74179565 51 101
116  13.69154150  100.74214424  13.69143138  100.74253380
120 Linear Feature 108
111  13.69154150  100.74214424 51 101
116  13.69116606  100.74154203  13.69072654  100.74142527
120 Linear Feature 111
111  13.68854738  100.74085343 51 101
116  13.68796797  100.74119139  13.68785785  100.74158095
120 Linear Feature 108
111  13.68796797  100.74119139 51 101
116  13.68765386  100.74062327  13.68721434  100.74050651
120 Linear Feature 111
111  13.68718991  100.74049647 51 101
116  13.68664106  100.74085785  13.68653094  100.74124741
120 Linear Feature 110
111  13.68684403  100.74001315 51 101
116  13.68718991  100.74049647  13.68760096  100.74060183
120 Linear Feature 109
111  13.68630290  100.74027301 51 101
116  13.68684403  100.74001315  13.68694803  100.73964523
120 Linear Feature 108
111  13.68664106  100.74085785 51 101
116  13.68630290  100.74027301  13.68586338  100.74015625
120 Linear Feature 111
111  13.68825970  100.74186999 51 101
116  13.68771648  100.74221279  13.68760636  100.74260235
120 Linear Feature 110
111  13.68791945  100.74139246 51 101
116  13.68825970  100.74186999  13.68867075  100.74197536
120 Linear Feature 109
111  13.68741059  100.74166208 51 101
116  13.68791945  100.74139246  13.68802345  100.74102455
120 Linear Feature 108
111  13.68771648  100.74221279 51 101
116  13.68741059  100.74166208  13.68697107  100.74154532
120 Linear Feature 111
111  13.68694572  100.74152786 51 101
116  13.68638799  100.74187036  13.68627787  100.74225992
120 Linear Feature 110
111  13.68659984  100.74102261 51 101
116  13.68694572  100.74152786  13.68735677  100.74163323
120 Linear Feature 109
111  13.68608802  100.74130715 51 101
116  13.68659984  100.74102261  13.68670384  100.74065469
120 Linear Feature 108
111  13.68638799  100.74187036 51 101
116  13.68608802  100.74130715  13.68564850  100.74119039
120 Linear Feature 107
111  13.68459409  100.74055274 51 101
116  13.68524996  100.73999344  13.68596047  100.74017357
120 Linear Feature 106
111  13.68496717  100.74101358 51 101
112  13.68459409  100.74055274  13.68461694  100.74021077 51 101
116  13.68414796  100.73970427  13.68378858  100.73961015
120 Linear Feature 105
111  13.68434203  100.73802464 51 101
116  13.68620284  100.74024833  13.68641516  100.74052508
120 Linear Feature 104
111  13.68370948  100.73786101 51 101
111  13.68212632  100.73844615 51 101
116  13.68209282  100.73917076  13.68285785  100.73959076
120 Linear Feature 103
111  13.68052074  100.73702350 51 101
111  13.67839597  100.73762982 51 101
116  13.67854859  100.73824309  13.67927349  100.73855885
120 Linear Feature 102
111  13.67530918  100.73739583 51 101
112  13.67504957  100.73681974  13.67514442  100.73649052 51 101
111  13.67527513  100.73594158 51 101
116  13.67561700  100.73574268  13.67584755  100.73579415
120 Linear Feature 101
111  13.67239574  100.73489906 51 101
112  13.67191250  100.73530905  13.67177217  100.73578510 51 101
111  13.67173841  100.73607274 51 101
116  13.67198970  100.73652635  13.67225188  100.73661814
120 Linear Feature 100
111  13.67157938  100.73468842 51 101
112  13.67103548  100.73496134  13.67075052  100.73518458 51 101
112  13.67063960  100.73594398  13.67071630  100.73614660 51 101
115  13.67091036  100.73624167
120 Linear Feature 99
111  13.68436971  100.75571533 51 101
116  13.68467970  100.75624661  13.68504630  100.75638866
120 Linear Feature 98
111  13.68388637  100.75604293 51 101
116  13.68436971  100.75571533  13.68445590  100.75539779
120 Linear Feature 97
111  13.68303111  100.75542973 51 101
116  13.68344551  100.75592435  13.68380471  100.75605924
120 Linear Feature 96
111  13.68254485  100.75568715 51 101
116  13.68303111  100.75542973  13.68312686  100.75510787
120 int 3
111  13.68586908  100.74390695 51 101
112  13.68666826  100.74356228  13.68730721  100.74367498 51 101
115  13.68747286  100.74320014
120 int 5
111  13.68722107  100.74422257 51 101
116  13.68790761  100.74388261  13.68842491  100.74401352
120 int 6
111  13.68747286  100.74320014 51 101
116  13.68790761  100.74388261  13.68837370  100.74399675
120 int4
111  13.68722107  100.74422257 51 101
112  13.68666826  100.74356228  13.68606411  100.74345610 51 101
115  13.68612143  100.74290456
120 Linear Feature 95
111  13.68666826  100.74356228 51 101
111  13.69040705  100.74452923 51 101
112  13.69084920  100.74419125  13.69096729  100.74379200 51 101
115  13.69164956  100.74166971
120 int 3
111  13.68513989  100.74688431 51 101
112  13.68584057  100.74658971  13.68647121  100.74674419 51 101
115  13.68670589  100.74626360
120 int 5
111  13.68644818  100.74732245 51 101
116  13.68716931  100.74693487  13.68768894  100.74705754
120 int 6
111  13.68647818  100.74719694 51 101
116  13.68699353  100.74768318  13.68750524  100.74776367
120 int 6
111  13.68670589  100.74626360 51 101
116  13.68716931  100.74693487  13.68762945  100.74704598
120 int4
111  13.68644818  100.74732245 51 101
112  13.68584057  100.74658971  13.68524424  100.74644402 51 101
115  13.68537715  100.74594440
120 Linear Feature 94
112  13.68582381  100.74985648  13.68565891  100.75053676 51 101
111  13.68612915  100.75056538 51 101
111  13.68892663  100.75132177 51 101
112  13.68948688  100.75090258  13.68964058  100.75039092 51 101
111  13.68997735  100.74884106 51 101
112  13.68965205  100.74832961  13.68927025  100.74822095 51 101
111  13.68697632  100.74767350
116  13.68628521  100.74800655  13.68616124  100.74848760
120 Linear Feature 94
111  13.68476575  100.75092320 51 101
111  13.68876493  100.75192950 51 101
112  13.68932730  100.75152098  13.68948144  100.75100932 51 101
111  13.69014352  100.74820077 51 101
112  13.68987578  100.74764554  13.68949289  100.74753688 51 101
115  13.68584057  100.74658971
120 int 3
111  13.68405749  100.75129789 51 101
112  13.68477235  100.75092985  13.68539827  100.75106793 51 101
115  13.68564556  100.75062175
120 int 5
111  13.68562293  100.75067218 51 101
116  13.68609379  100.75055398  13.68649712  100.75059193
120 int 5
111  13.68538541  100.75160985 51 101
116  13.68599207  100.75122779  13.68651171  100.75135046
120 int 6
111  13.68564556  100.75057850 51 101
116  13.68599207  100.75122779  13.68645221  100.75133890
120 int4
111  13.68538541  100.75160985 51 101
112  13.68477081  100.75092482  13.68417935  100.75077947 51 101
115  13.68430309  100.75030142
120 int 3
111  13.68327363  100.75444302 51 101
112  13.68403760  100.75395965  13.68466825  100.75411413 51 101
115  13.68488912  100.75362441
120 int 5
111  13.68462380  100.75467600 51 101
116  13.68526300  100.75425607  13.68578263  100.75437875
120 int 6
111  13.68488912  100.75362441 51 101
116  13.68526300  100.75425607  13.68572314  100.75436718
120 int4
111  13.68462380  100.75467600 51 101
112  13.68403760  100.75395965  13.68344127  100.75381396 51 101
115  13.68352937  100.75341260
120 Linear Feature 80
111  13.68365484  100.75768502 51 101
116  13.68344200  100.75690795  13.68289099  100.75670915
120 Linear Feature 79
111  13.68377533  100.75758112 51 101
116  13.68489684  100.75729253  13.68546109  100.75743131
120 Linear Feature 78
111  13.68166420  100.75832142 51 101
112  13.68302570  100.75796993  13.68341069  100.75778149 51 101
116  13.68400820  100.75717262  13.68416770  100.75660350
120 Linear Feature 77
111  13.69070298  100.75836842 51 101
115  13.69049147  100.75923258
120 Linear Feature 76
111  13.69096665  100.75888188 51 101
112  13.69049147  100.75923258  13.69039700  100.75962294 51 101
111  13.69027426  100.76010982 51 101
116  13.68971375  100.76041553  13.68925712  100.76038214
120 Linear Feature 75
111  13.69022411  100.75869053 51 101
116  13.69049147  100.75923258  13.69044935  100.75968847
120 Linear Feature 74
111  13.69243945  100.75924442 51 101
115  13.69144263  100.75900582
120 Linear Feature 74
111  13.69243945  100.75924442 51 101
116  13.69204761  100.75863109  13.69204544  100.75823129
120 Linear Feature 74
111  13.69144263  100.75900582 51 101
116  13.69181967  100.75964444  13.69180419  100.76003231
120 Linear Feature 73
111  13.69204761  100.75863878 51 101
112  13.69169159  100.76008393  13.69158205  100.76033988 51 101
116  13.69079372  100.76069429  13.69039500  100.76065761
120 Linear Feature 72
111  13.70454728  100.76143209 51 101
112  13.70476144  100.76187251  13.70472458  100.76218824 51 101
115  13.70478960  100.76244772
120 Linear Feature 71
111  13.70454728  100.76143209 51 101
116  13.70515320  100.76097059  13.70534230  100.76030170
120 T2
111  13.69918658  100.75955533 51 101
115  13.69945409  100.75847673
120 T3
111  13.69183310  100.75960863 51 101
112  13.69243945  100.75924442  13.69289350  100.75933346 51 101
112  13.69431407  100.75969630  13.69458636  100.75974734 51 101
116  13.69473864  100.75924000  13.69481333  100.75898497
120 T3
111  13.69492798  100.75847623 51 101
115  13.69521738  100.75733852
120 Linear Feature 68
111  13.69070298  100.75836842 51 101
115  13.69105963  100.75693070
120 Linear Feature 67
111  13.68772892  100.75757267 51 101
115  13.68801835  100.75637926
120 Linear Feature 66
112  13.68038845  100.75682438  13.68074256  100.75657845 51 101
115  13.68089311  100.75573063
120 Linear Feature 65
111  13.67841710  100.75747798 51 101
112  13.67928938  100.75725029  13.67977946  100.75707607 51 101
112  13.68038845  100.75682438  13.68069302  100.75669456 51 101
116  13.68148996  100.75639811  13.68187717  100.75648777
120 int
111  13.69174812  100.75808963 51 101
116  13.69204761  100.75863109  13.69195142  100.75902308
120 int2
111  13.69144263  100.75900582 51 101
112  13.69203070  100.75868317  13.69213647  100.75834064 51 101
115  13.69259709  100.75830743
120 int
111  13.69045472  100.75775637 51 101
112  13.69070298  100.75836842  13.69058232  100.75874782 51 101
115  13.69096665  100.75888188
120 int2
111  13.69022411  100.75869053 51 101
112  13.69070298  100.75836842  13.69080875  100.75802590 51 101
115  13.69117277  100.75793546
120 int
112  13.69918658  100.75955533  13.69906592  100.75993473 51 101
115  13.69955346  100.76012979
120 int2
111  13.69867616  100.75989996 51 101
116  13.69918658  100.75955533  13.69929235  100.75921281
120 int
112  13.69473864  100.75924000  13.69481333  100.75898497 51 101
115  13.69524131  100.75900345
120 int
112  13.69492798  100.75847623  13.69480732  100.75885563 51 101
115  13.69524131  100.75900345
120 int2
111  13.69442171  100.75878939 51 101
116  13.69473864  100.75924000  13.69466396  100.75949504
120 int2
111  13.69442171  100.75878939 51 101
116  13.69492798  100.75847623  13.69503375  100.75813370
120 int
112  13.69094195  100.75741801  13.69082129  100.75779741 51 101
115  13.69117277  100.75793546
120 int2
111  13.69045472  100.75775637 51 101
116  13.69094195  100.75741801  13.69104771  100.75707549
120 int
112  13.68798312  100.75655069  13.68786246  100.75693009 51 101
115  13.68826908  100.75718180
120 int2
111  13.68739040  100.75694882 51 101
116  13.68798312  100.75655069  13.68808889  100.75620817
120 int
111  13.68739040  100.75694882 51 101
112  13.68772771  100.75757692  13.68760705  100.75795632 51 101
115  13.68804572  100.75811604
120 int2
111  13.68721551  100.75789743 51 101
112  13.68772771  100.75757692  13.68783348  100.75723439 51 101
115  13.68826908  100.75718180
120 int
111  13.68388637  100.75604293 51 101
112  13.68415748  100.75657390  13.68403268  100.75701300 51 101
115  13.68447125  100.75717950
120 int2
111  13.68365041  100.75696158 51 101
112  13.68415748  100.75657390  13.68426324  100.75623138 51 101
115  13.68467970  100.75624661
120 Linear Feature 89
111  13.70525767  100.75950162 51 101
116  13.70557658  100.75936454  13.70571613  100.75914513
120 Linear Feature 88
111  13.70525767  100.75950162 51 101
116  13.70546186  100.75982975  13.70541081  100.76008961
120 Linear Feature 85
111  13.69945409  100.75847318 51 101
116  13.69917940  100.75788726  13.69883350  100.75779674
120 Linear Feature 85
111  13.69945409  100.75847318 51 101
116  13.70017160  100.75814916  13.70070117  100.75829187
120 Linear Feature 85
111  13.69521738  100.75733852 51 101
116  13.69593908  100.75702504  13.69645898  100.75716249
120 Linear Feature 84
111  13.69507831  100.75789086 51 101
111  13.69519957  100.75737519 51 101
116  13.69486799  100.75674120  13.69451785  100.75659948
120 Linear Feature 3
111  13.70532838  100.76032724 52
115  13.70498583  100.76023064
120 T1
111  13.70515320  100.76097059 51 101
111  13.70532838  100.76032724 51 101
111  13.70546186  100.75982975 51 101
111  13.70557658  100.75936454 51 101
111  13.70591589  100.75802790 51 101
116  13.70626731  100.75658846  13.70626743  100.75658759
120 T5
111  13.69105963  100.75693070 51 101
111  13.69124826  100.75617030 51 101
112  13.69179762  100.75593065  13.69221562  100.75603380 51 101
115  13.70525767  100.75950162
120 Linear Feature 81
111  13.68801835  100.75637926 51 101
111  13.68823332  100.75550496 51 101
112  13.68792025  100.75490881  13.68751065  100.75480581 51 101
115  13.68403760  100.75395965
120 int
111  13.68256439  100.75569050 51 101
112  13.68283881  100.75620735  13.68271815  100.75658675 51 101
115  13.68318968  100.75684149
120 int2
111  13.68235651  100.75662694 51 101
112  13.68283881  100.75620735  13.68294457  100.75586483 51 101
115  13.68344551  100.75592435
120 Linear Feature 64
111  13.68067040  100.75520279 51 101
112  13.68089311  100.75573063  13.68077245  100.75613538 51 101
115  13.68128263  100.75634803
120 Linear Feature 64
111  13.67715199  100.75427955 51 101
112  13.67737140  100.75485372  13.67725074  100.75523312 51 101
115  13.67768513  100.75540032
120 Linear Feature 63
111  13.68036702  100.75609673 51 101
112  13.68089311  100.75573063  13.68099887  100.75536523 51 101
115  13.68146412  100.75540403
120 Linear Feature 63
111  13.67689470  100.75518978 51 101
112  13.67737140  100.75485372  13.67747716  100.75451120 51 101
115  13.67796526  100.75448974
120 Linear Feature 62
111  13.67594408  100.75445006 51 101
116  13.67619633  100.75501384  13.67658201  100.75517879
120 Linear Feature 61
111  13.67656612  100.75412550 51 101
112  13.67594408  100.75445006  13.67563234  100.75481290 51 101
115  13.67519006  100.75474357
120 Linear Feature 60
111  13.67349556  100.75619607 51 101
111  13.67564104  100.75548171 51 101
116  13.67689470  100.75518978  13.67717842  100.75523442
120 Linear Feature 56
111  13.65683426  100.75186788 51 101
112  13.65657997  100.75115775  13.65664333  100.75073494 51 101
112  13.65686992  100.75022418  13.65711943  100.74989973 51 101
116  13.65794435  100.75022943  13.65832460  100.75033468
120 Linear Feature 55
111  13.65768903  100.75208815 51 101
112  13.65750780  100.75159461  13.65758121  100.75123559 51 101
111  13.65777394  100.75058497 51 101
116  13.65826872  100.75031355  13.65872733  100.75029009
120 Linear Feature 59
111  13.67552637  100.75672790 51 101
112  13.67442904  100.75545553  13.67396242  100.75477819 51 101
111  13.67461099  100.75466258 51 101
115  13.67489565  100.75467032
120 Linear Feature 58
111  13.67202335  100.75581415 51 101
112  13.67091579  100.75460456  13.67043239  100.75392689 51 101
116  13.67118243  100.75370234  13.67124119  100.75370341
120 Linear Feature 57
111  13.66785399  100.75472829 51 101
112  13.66657777  100.75338840  13.66624787  100.75281645 51 101
116  13.66695712  100.75258977  13.66742262  100.75258081
120 Linear Feature 9
111  13.70048931  100.75782977 52
115  13.70030447  100.75854245
120 Linear Feature 9
111  13.69546126  100.75611002 52
115  13.69527357  100.75681095
120 Linear Feature 9
111  13.69614290  100.75640028 52
115  13.69598833  100.75703204
120 Linear Feature 9
111  13.69888069  100.75702457 52
115  13.69869201  100.75774848
120 Linear Feature 9
111  13.69822384  100.75686965 52
115  13.69804454  100.75757186
120 Linear Feature 9
111  13.69755496  100.75666431 52
115  13.69736333  100.75740015
120 Linear Feature 9
111  13.69684040  100.75658430 52
115  13.69668479  100.75721384
120 Linear Feature 9
111  13.70167535  100.75815902 52
115  13.70149051  100.75887170
120 Linear Feature 9
111  13.70290075  100.75848321 52
115  13.70271591  100.75919588
120 Linear Feature 9
111  13.70108570  100.75799349 52
115  13.70090086  100.75870617
120 Linear Feature 9
111  13.70227173  100.75832274 52
115  13.70208689  100.75903542
120 Linear Feature 9
111  13.70358732  100.75829460 52
115  13.70331230  100.75935960
120 Linear Feature 9
111  13.70059383  100.75785869 52
115  13.70040899  100.75857136
120 Linear Feature 9
111  13.69631561  100.75645108 1
115  13.69615347  100.75707512
120 Linear Feature 9
111  13.69902247  100.75718385 1
115  13.69886849  100.75779299
120 Linear Feature 9
111  13.69836877  100.75701423 1
115  13.69820969  100.75761637
120 Linear Feature 9
111  13.69770998  100.75678421 1
115  13.69753628  100.75744196
120 Linear Feature 9
111  13.69700769  100.75658981 1
115  13.69683507  100.75725954
120 Linear Feature 9
111  13.70177987  100.75818794 52
115  13.70159503  100.75890061
120 Linear Feature 9
111  13.70300527  100.75851212 1
115  13.70282043  100.75922480
120 Linear Feature 9
111  13.70119022  100.75802240 52
115  13.70100537  100.75873508
120 Linear Feature 9
111  13.70237625  100.75835165 1
115  13.70219141  100.75906433
120 Linear Feature 9
111  13.70367326  100.75839283 1
115  13.70341681  100.75938852
120 Linear Feature 9
111  13.70069467  100.75789003 52
115  13.70051309  100.75860271
120 Linear Feature 9
111  13.69111257  100.75669790 1
115  13.69044327  100.75652280
120 Linear Feature 9
111  13.69306380  100.75625889 1
115  13.69287961  100.75705101
120 Linear Feature 9
111  13.69236450  100.75607072 1
115  13.69217117  100.75686755
120 Linear Feature 9
111  13.69239549  100.75549008 1
115  13.69225551  100.75604810
120 Linear Feature 9
111  13.69188664  100.75535192 1
115  13.69174355  100.75591955
120 Linear Feature 9
111  13.69056835  100.75591669 1
115  13.69127684  100.75610934
120 Linear Feature 9
111  13.69344923  100.75559352 1
115  13.69325831  100.75631249
120 Linear Feature 9
111  13.69410942  100.75576184 1
115  13.69392784  100.75645837
120 Linear Feature 9
111  13.69561756  100.75616081 1
115  13.69543599  100.75685735
120 Linear Feature 9
111  13.69578025  100.75619887 52
115  13.69560097  100.75690209
120 Linear Feature 9
111  13.69646801  100.75648284 52
115  13.69630681  100.75711701
120 Linear Feature 9
111  13.69918543  100.75715744 52
115  13.69901805  100.75783344
120 Linear Feature 9
111  13.69853728  100.75696994 52
115  13.69835925  100.75766071
120 Linear Feature 9
111  13.69788938  100.75672426 52
115  13.69768962  100.75748630
120 Linear Feature 9
111  13.69717525  100.75661494 52
115  13.69700352  100.75730388
120 Linear Feature 9
111  13.70188070  100.75821928 52
115  13.70169912  100.75893196
120 Linear Feature 9
111  13.70310611  100.75854347 52
115  13.70292453  100.75925614
120 Linear Feature 9
111  13.70129105  100.75805375 52
115  13.70110947  100.75876643
120 Linear Feature 9
111  13.70247708  100.75838300 52
115  13.70229551  100.75909568
120 Linear Feature 9
111  13.70380560  100.75832099 52
111  13.70370249  100.75870719 52
115  13.70352091  100.75941986
120 Linear Feature 10
112  13.69174528  100.75855260  13.69168848  100.75878351 1
112  13.69136896  100.75871904  13.69121462  100.75867734 1
112  13.69111701  100.75839471  13.69115741  100.75823626 1
114  13.69146760  100.75818470  13.69163360  100.75821442 1
120 Linear Feature 3
111  13.68826102  100.75535725 1
115  13.68908942  100.75557967
120 Linear Feature 1
111  13.68813538  100.75591959 1
115  13.68906699  100.75616382
120 Linear Feature 8
112  13.70591589  100.75802790  13.70582233  100.75841312 52
111  13.70627566  100.75858182 52
112  13.70570303  100.75885792  13.70559093  100.75933993 52
111  13.70606758  100.75941573 52
112  13.70551002  100.75963829  13.70540607  100.76001321
111  13.70551002  100.75963829
112  13.70551002  100.75963829  13.70539441  100.76010189 52
111  13.70590161  100.76011974 52
116  13.70532838  100.76032724  13.70524419  100.76066896
120 Linear Feature 2
112  13.70570477  100.75733108  13.70589807  100.75738535 1
112  13.70597780  100.75775191  13.70590132  100.75807110 1
116  13.70554771  100.75797521  13.70533973  100.75791408
120 Linear Feature 2
112  13.70586395  100.75668551  13.70605725  100.75673979 1
112  13.70614224  100.75710634  13.70606577  100.75742553 1
116  13.70570689  100.75732964  13.70549891  100.75726851
120 Linear Feature 2
112  13.70554826  100.75797500  13.70573942  100.75802928 1
112  13.70581821  100.75839402  13.70574258  100.75871321 1
116  13.70539294  100.75861913  13.70518726  100.75855800
120 Linear Feature 12
111  13.68965205  100.74832961 52
116  13.69001828  100.74771581  13.68958301  100.74731031
120 Linear Feature 12
111  13.68887334  100.75194022 52
116  13.68902041  100.75131944  13.68846359  100.75080805
120 Linear Feature 12
111  13.68833416  100.75182600 52
116  13.68857696  100.75122203  13.68811907  100.75066044
120 Linear Feature 12
111  13.68904275  100.74818031 52
116  13.68928353  100.74748673  13.68882944  100.74684182
120 Linear Feature 12
111  13.68773863  100.74786090 52
116  13.68798344  100.74715372  13.68752176  100.74649617
120 Linear Feature 12
111  13.68687193  100.75144675 52
116  13.68711472  100.75083676  13.68665684  100.75026957
120 Street Linear Feature 1
111  13.69452414  100.75546792 20
111  13.70431627  100.75783847 20
115  13.70376540  100.76028848
120 Street Linear Feature 1
111  13.69461183  100.75527388 20
111  13.70461043  100.75777041 20
111  13.70400608  100.76033558 20
112  13.70406526  100.76041989  13.70413012  100.76042982 20
115  13.70572067  100.76084669
120 Street Linear Feature 1
111  13.69456696  100.75537570 22
111  13.70432390  100.75775416
112  13.70432390  100.75775416  13.70444661  100.75779393 22
111  13.70445492  100.75788411 22
115  13.70388989  100.76032932
120 Linear Feature 5
111  13.70484251  100.76070794 21
115  13.70556623  100.76089505
120 Linear Feature 5
111  13.69895176  100.75918650 21
115  13.69965501  100.75936524
120 Linear Feature 5
111  13.69470079  100.75806746 21
115  13.69527173  100.75821401
120 Linear Feature 5
111  13.69073652  100.75703084 21
115  13.69132655  100.75718393
120 Linear Feature 5
111  13.68762043  100.75621667 21
115  13.68844173  100.75643366
120 Linear Feature 5
111  13.68418992  100.75533043 21
115  13.68472194  100.75547191
120 Linear Feature 5
111  13.68290157  100.75498651 21
115  13.68333697  100.75509898
120 Linear Feature 4
112  13.70376540  100.76028848  13.70375012  100.76034684 20
111  13.70368099  100.76031521 20
115  13.67343529  100.75244655
120 Linear Feature 3
111  13.67339096  100.75255848 20
115  13.70567663  100.76102303
120 Linear Feature 2
111  13.70569658  100.76094026 22
115  13.67340168  100.75249984
21  13.68901647  100.76085626 2 195.3600 3.00 01L PAPI-4L
21  13.70351877  100.74360013 2 195.3500 3.00 01R PAPI-4L
21  13.67198415  100.73420621 2 15.3600 3.00 19L PAPI-4L
21  13.65868898  100.75174308 2 15.3600 3.00 19R PAPI-4L
20  13.69995948  100.75696114 288.5900 0 3 {@Y}POS_108
20  13.69914526  100.75676796 288.5900 0 3 {@Y}POS_107
20  13.69848345  100.75662417 288.5900 0 3 {@Y}POS_106
20  13.69779200  100.75644553 285.2100 0 3 {@Y}POS_105
20  13.69709067  100.75627123 285.2100 0 3 {@Y}POS_104
20  13.70449511  100.76230587 56.5600 0 3 {@Y}C1
20  13.70470869  100.76087392 104.1400 0 3 {@Y}T1
20  13.70556240  100.76105449 74.8300 0 3 {@Y}T1
20  13.69434338  100.75913090 143.4800 0 3 {@Y}C2
20  13.69533261  100.75920394 195.4800 0 3 {@Y}C2{^r}
20  13.69464955  100.75810439 107.6400 0 3 {@Y}C{^r}
20  13.69868769  100.75933876 107.6400 0 3 {@Y}C{^r}
20  13.69481094  100.75748880 67.7800 0 3 {@Y}T3
20  13.69895002  100.75842682 71.0100 0 3 {@Y}T2
20  13.70420745  100.76164878 192.8700 0 3 {@Y}C{@@}C
20  13.70435416  100.76106444 192.8700 0 3 {@Y}C{@@}C
14  13.68952922  100.75476165 419.95 0 Tower Viewpoint
1300  13.69067667  100.75466012 238.94 gate jets A1
1301 E airline 
1300  13.69139107  100.75489082 283.92 gate jets A2
1301 E airline 
1300  13.69195238  100.75499748 283.92 gate jets A3
1301 E airline 
1300  13.69249717  100.75513781 283.92 gate jets A4
1301 E airline 
1300  13.69293668  100.75526029 283.92 gate jets A5
1301 E airline 
1300  13.69349150  100.75544087 280.64 gate jets A6
1301 E airline 
1300  13.69028366  100.75532421 193.77 gate jets B1
1301 E airline 
1300  13.68933186  100.75506497  17.35 gate jets|turboprops B2
1301 E airline 
1300  13.69015829  100.75581990 192.47 misc jets B3
1301 E none 
1300  13.68921119  100.75560772  11.77 gate jets|turboprops B4
1301 E airline 
1300  13.69000410  100.75638263 194.81 gate jets B5
1301 E airline 
1300  13.68906928  100.75615559  11.31 gate jets|turboprops B6
1301 E airline 
1300  13.68870605  100.75419365 -76.54 gate jets|turboprops C1
1301 E airline 
1300  13.68897616  100.75322410 104.03 gate jets|turboprops C2
1301 E airline 
1300  13.68808626  100.75395813 -75.32 gate jets|turboprops C3
1301 E airline 
1300  13.68834244  100.75306073 105.42 gate jets|turboprops C4
1301 E airline 
1300  13.68745722  100.75379807 -75.02 gate jets|turboprops C5
1301 E airline 
1300  13.68769542  100.75287192 105.95 gate jets|turboprops C6
1301 E airline 
1300  13.68681147  100.75362165 -75.39 gate jets|turboprops C7
1301 E airline 
1300  13.68704424  100.75270667 105.02 gate jets|turboprops C8
1301 E airline 
1300  13.68609815  100.75341249 285.59 gate jets|turboprops C9
1301 E airline 
1300  13.68633271  100.75253283 106.39 gate jets|turboprops C10
1301 E airline 
1300  13.68999549  100.75256498  14.31 gate jets|turboprops D1
1301 E airline 
1300  13.69015956  100.75193650  13.95 gate jets|turboprops D2
1301 E airline 
1300  13.69033187  100.75125382  13.50 gate jets|turboprops D3
1301 E airline 
1300  13.69049041  100.75062095  16.27 gate jets|turboprops D4
1301 E airline 
1300  13.69071682  100.74974676  16.85 gate jets|turboprops D5
1301 E airline 
1300  13.69087275  100.74915585  14.93 gate jets|turboprops D6
1301 E airline 
1300  13.69101827  100.74851520  12.53 gate jets|turboprops D7
1301 E airline 
1300  13.69121729  100.74796153  14.14 gate jets|turboprops D8
1301 D airline 
1300  13.69059643  100.74683975 -75.22 gate jets|turboprops E1
1301 E airline 
1300  13.69082137  100.74595686 105.07 gate jets|turboprops E2
1301 E airline 
1300  13.68994412  100.74665378 -73.56 gate jets|turboprops E3
1301 E airline 
1300  13.69014657  100.74581688 105.07 gate jets|turboprops E4
1301 E airline 
1300  13.68924899  100.74646726 -74.10 gate jets|turboprops E5
1301 E airline 
1300  13.68966615  100.74568311 105.07 gate jets|turboprops E6
1301 E airline 
1300  13.68855455  100.74628673 -75.86 gate jets|turboprops E7
1301 E airline 
1300  13.68901631  100.74551829 105.07 gate jets|turboprops E8
1301 E airline 
1300  13.68789718  100.74606394 287.88 gate jets|turboprops E9
1301 E airline 
1300  13.68815296  100.74531286 105.07 gate jets|turboprops E10
1301 E airline 
1300  13.69189449  100.74515380  14.43 gate jets|turboprops F1
1301 E airline 
1300  13.69285431  100.74545622 198.43 gate jets|turboprops F2
1301 E airline 
1300  13.69204256  100.74457310  14.43 gate jets|turboprops F3
1301 E airline 
1300  13.69304462  100.74487815 198.43 gate jets|turboprops F4
1301 E airline 
1300  13.69217021  100.74399503  14.43 gate jets|turboprops F5
1301 E airline 
1300  13.69320338  100.74424467 195.95 gate jets|turboprops F6
1301 E airline 
1300  13.69355347  100.74665641 105.88 gate jets|turboprops G1
1301 E airline 
1300  13.69416615  100.74678949 105.88 gate jets|turboprops G2
1301 E airline 
1300  13.69486762  100.74696200 105.88 gate jets|turboprops G3
1301 E airline 
1300  13.69554883  100.74716083 105.88 gate jets|turboprops G4
1301 E airline 
1300  13.69619058  100.74733153 105.88 gate jets|turboprops G5
1301 E airline 
1300  13.69415361  100.75556620 283.26 misc jets 101
1301 E none 
1300  13.69565982  100.75599807 283.86 tie_down jets 102
1301 E general_aviation 
1300  13.69637897  100.75618313 -74.75 tie_down jets 103
1301 E general_aviation 
1300  13.69707113  100.75634756 284.31 tie_down jets 104
1301 E general_aviation 
1300  13.69777330  100.75652549 284.65 tie_down jets 105
1301 E general_aviation 
1300  13.69845990  100.75669074 284.60 tie_down jets 106
1301 E general_aviation 
1300  13.69912295  100.75684283 -74.47 tie_down jets 107
1301 E general_aviation 
1300  13.69994604  100.75702876 287.06 tie_down jets 108
1301 E general_aviation 
1300  13.70076792  100.75725213 -74.75 tie_down jets 109
1301 E general_aviation 
1300  13.70133352  100.75738976 -74.75 tie_down jets 110
1301 E general_aviation 
1300  13.70194701  100.75755770 284.31 tie_down jets 111
1301 E general_aviation 
1300  13.70253426  100.75768132 -77.15 tie_down jets 112
1301 E general_aviation 
1300  13.70317364  100.75782591 -73.17 tie_down jets 113
1301 E general_aviation 
